Record_ID,Hour_of_Day,Road_Type,Weather,Traffic_Density,Speed_Limit,Reported_Severity,NLP_Risk_Flag,Corrected_Severity
9203,16,Highway,Rain,43,100,1,1,1
9204,22,Highway,Fog,33,100,1,1,1
9205,2,Rural,Clear,28,60,0,0,0
9206,9,Highway,Clear,89,100,0,0,0
9207,13,Urban,Fog,44,40,0,0,0
9208,2,Rural,Clear,49,60,0,0,0
9209,12,Rural,Clear,25,60,0,0,0
9210,21,Highway,Fog,33,100,0,0,0
9211,14,Urban,Clear,42,40,0,0,0
9212,7,Rural,Rain,45,60,0,0,0
9213,17,Rural,Clear,85,60,0,0,0
9214,19,Highway,Clear,73,100,0,0,0
9215,14,Rural,Rain,40,60,0,0,0
9216,15,Rural,Rain,47,60,0,0,0
9217,10,Urban,Clear,81,40,0,0,0
9218,11,Highway,Rain,45,100,0,0,0
9219,14,Rural,Clear,41,60,0,0,0
9220,4,Rural,Fog,32,60,0,0,0
9221,23,Rural,Clear,36,60,0,0,0
9222,3,Rural,Snow,24,60,0,0,0
9223,23,Rural,Clear,47,60,0,0,0
9224,12,Urban,Clear,38,40,0,0,0
9225,18,Rural,Clear,77,60,0,0,0
9226,12,Rural,Clear,49,60,0,0,0
9227,18,Highway,Clear,77,100,0,0,0
9228,22,Urban,Rain,50,40,0,0,0
9229,22,Rural,Clear,30,60,0,0,0
9230,20,Urban,Rain,33,40,0,0,0
9231,21,Rural,Clear,24,60,0,0,0
9232,1,Highway,Clear,39,100,0,0,0
9233,4,Highway,Rain,47,100,1,1,1
9234,20,Highway,Clear,51,100,0,0,0
9235,16,Highway,Fog,39,100,1,1,1
9236,13,Rural,Clear,46,60,0,0,0
9237,8,Rural,Fog,82,60,0,0,0
9238,1,Highway,Clear,49,100,0,0,0
9239,5,Urban,Clear,28,40,0,0,0
9240,9,Highway,Rain,83,100,1,1,1
9241,14,Urban,Rain,42,40,0,0,0
9242,18,Highway,Clear,79,100,0,0,0
9243,11,Rural,Clear,36,60,0,0,0
9244,1,Highway,Clear,46,100,1,1,1
9245,17,Rural,Fog,90,60,0,0,0
9246,21,Rural,Clear,50,60,0,0,0
9247,20,Highway,Clear,40,100,0,0,0
9248,9,Rural,Clear,80,60,0,0,0
9249,8,Urban,Clear,70,40,0,0,0
9250,7,Highway,Clear,45,100,0,0,0
9251,18,Urban,Fog,73,40,0,0,0
9252,9,Urban,Clear,75,40,0,0,0
9253,8,Urban,Clear,67,40,0,0,0
9254,20,Urban,Clear,37,40,0,0,0
9255,5,Highway,Clear,31,100,0,0,0
9256,10,Highway,Clear,95,100,0,0,0
9257,10,Highway,Clear,70,100,0,0,0
9258,11,Rural,Clear,40,60,0,0,0
9259,11,Highway,Clear,34,100,0,0,0
9260,18,Highway,Clear,98,100,0,0,0
9261,15,Urban,Rain,44,40,0,0,0
9262,20,Highway,Rain,49,100,0,0,0
9263,5,Urban,Clear,24,40,0,0,0
9264,14,Urban,Clear,25,40,0,0,0
9265,2,Urban,Clear,49,40,0,0,0
9266,7,Urban,Rain,26,40,0,0,0
9267,16,Urban,Fog,24,40,0,0,0
9268,15,Highway,Clear,41,100,0,0,0
9269,1,Highway,Clear,39,100,1,1,1
9270,22,Highway,Clear,35,100,0,0,0
9271,23,Highway,Clear,57,100,1,1,1
9272,14,Highway,Clear,39,100,0,0,0
9273,5,Urban,Rain,39,40,0,0,0
9274,5,Rural,Clear,43,60,0,0,0
9275,21,Rural,Clear,44,60,0,0,0
9276,22,Rural,Rain,41,60,0,0,0
9277,17,Rural,Clear,66,60,0,0,0
9278,14,Rural,Clear,43,60,0,0,0
9279,3,Highway,Fog,40,100,1,1,1
9280,7,Rural,Clear,26,60,0,0,0
9281,18,Rural,Clear,60,60,0,0,0
9282,23,Urban,Clear,25,40,0,0,0
9283,6,Highway,Clear,43,100,0,0,0
9284,14,Rural,Rain,23,60,0,0,0
9285,8,Highway,Clear,87,100,0,0,0
9286,11,Urban,Clear,47,40,0,0,0
9287,14,Highway,Clear,41,100,0,0,0
9288,9,Rural,Rain,82,60,0,0,0
9289,22,Rural,Clear,49,60,0,0,0
9290,17,Highway,Clear,80,100,0,0,0
9291,12,Urban,Clear,30,40,0,0,0
9292,3,Urban,Rain,43,40,0,0,0
9293,6,Urban,Rain,23,40,0,0,0
9294,0,Urban,Rain,26,40,0,0,0
9295,19,Urban,Rain,80,40,0,0,0
9296,14,Highway,Clear,53,100,0,0,0
9297,1,Urban,Rain,44,40,0,0,0
9298,15,Rural,Rain,34,60,0,0,0
9299,5,Rural,Rain,42,60,0,0,0
9300,14,Urban,Clear,35,40,0,0,0
9301,23,Urban,Clear,41,40,0,0,0
9302,18,Urban,Clear,62,40,0,0,0
9303,23,Urban,Clear,35,40,0,0,0
9304,8,Rural,Rain,81,60,0,0,0
9305,8,Highway,Clear,83,100,0,0,0
9306,11,Urban,Clear,49,40,0,0,0
9307,7,Highway,Clear,58,100,0,0,0
9308,6,Rural,Rain,48,60,0,0,0
9309,0,Rural,Rain,28,60,0,0,0
9310,9,Urban,Clear,76,40,0,0,0
9311,16,Rural,Clear,45,60,0,0,0
9312,8,Highway,Clear,90,100,0,0,0
9313,21,Urban,Clear,31,40,0,0,0
9314,6,Highway,Clear,60,100,0,0,0
9315,23,Highway,Rain,30,100,1,1,1
9316,9,Rural,Snow,67,60,0,0,0
9317,14,Rural,Clear,35,60,0,0,0
9318,4,Rural,Snow,38,60,0,0,0
9319,16,Rural,Clear,40,60,0,0,0
9320,9,Highway,Fog,79,100,0,0,0
9321,3,Highway,Clear,50,100,1,1,1
9322,19,Rural,Clear,60,60,0,0,0
9323,21,Highway,Clear,45,100,0,0,0
9324,15,Urban,Clear,28,40,0,0,0
9325,4,Urban,Clear,28,40,0,0,0
9326,12,Urban,Rain,26,40,0,0,0
9327,17,Rural,Fog,79,60,0,0,0
9328,0,Highway,Clear,42,100,0,0,0
9329,13,Urban,Rain,27,40,0,0,0
9330,1,Rural,Fog,28,60,0,0,0
9331,20,Urban,Rain,45,40,0,0,0
9332,15,Urban,Clear,31,40,0,0,0
9333,15,Urban,Clear,31,40,0,0,0
9334,16,Rural,Clear,26,60,0,0,0
9335,18,Urban,Clear,82,40,0,0,0
9336,22,Urban,Clear,35,40,0,0,0
9337,4,Urban,Snow,28,40,0,0,0
9338,19,Highway,Fog,85,100,0,0,0
9339,2,Rural,Clear,45,60,0,0,0
9340,22,Urban,Fog,43,40,0,0,0
9341,21,Urban,Rain,35,40,0,0,0
9342,16,Highway,Clear,56,100,0,0,0
9343,6,Highway,Clear,31,100,0,0,0
9344,7,Rural,Clear,42,60,0,0,0
9345,21,Rural,Clear,39,60,0,0,0
9346,0,Rural,Clear,27,60,0,0,0
9347,17,Urban,Clear,64,40,0,0,0
9348,23,Rural,Clear,35,60,0,0,0
9349,5,Rural,Clear,50,60,0,0,0
9350,9,Highway,Rain,70,100,0,0,0
9351,2,Rural,Fog,39,60,0,0,0
9352,17,Urban,Clear,71,40,0,0,0
9353,15,Rural,Clear,38,60,0,0,0
9354,4,Highway,Clear,50,100,1,1,1
9355,6,Rural,Clear,22,60,0,0,0
9356,1,Highway,Clear,59,100,0,0,0
9357,19,Highway,Rain,84,100,0,0,0
9358,12,Highway,Clear,37,100,0,0,0
9359,8,Urban,Fog,71,40,0,0,0
9360,10,Rural,Clear,79,60,0,0,0
9361,9,Rural,Rain,63,60,0,0,0
9362,20,Urban,Clear,44,40,0,0,0
9363,14,Highway,Clear,37,100,0,0,0
9364,6,Urban,Clear,45,40,0,0,0
9365,13,Highway,Rain,45,100,0,0,0
9366,0,Urban,Clear,21,40,0,0,0
9367,12,Urban,Rain,31,40,0,0,0
9368,23,Highway,Rain,44,100,0,1,1
9369,14,Urban,Clear,35,40,0,0,0
9370,4,Rural,Rain,40,60,0,0,0
9371,20,Highway,Clear,42,100,0,0,0
9372,20,Rural,Clear,22,60,0,0,0
9373,10,Urban,Clear,71,40,0,0,0
9374,23,Rural,Rain,29,60,0,0,0
9375,23,Urban,Rain,22,40,0,0,0
9376,22,Urban,Clear,49,40,0,0,0
9377,2,Rural,Clear,33,60,0,0,0
9378,1,Urban,Rain,32,40,0,0,0
9379,2,Highway,Rain,41,100,0,1,1
9380,15,Rural,Clear,23,60,0,0,0
9381,21,Rural,Clear,49,60,0,0,0
9382,16,Rural,Snow,21,60,0,0,0
9383,11,Urban,Fog,50,40,0,0,0
9384,8,Urban,Snow,80,40,0,0,0
9385,16,Highway,Rain,39,100,0,0,0
9386,2,Rural,Clear,20,60,0,0,0
9387,20,Highway,Clear,49,100,0,0,0
9388,21,Highway,Clear,42,100,0,0,0
9389,5,Rural,Clear,33,60,0,0,0
9390,16,Highway,Clear,30,100,0,0,0
9391,23,Urban,Clear,39,40,0,0,0
9392,8,Rural,Rain,82,60,0,0,0
9393,17,Highway,Clear,89,100,0,0,0
9394,19,Rural,Clear,75,60,0,0,0
9395,3,Urban,Rain,24,40,0,0,0
9396,3,Urban,Clear,32,40,0,0,0
9397,2,Highway,Rain,60,100,0,0,0
9398,7,Urban,Rain,33,40,0,0,0
9399,5,Highway,Clear,49,100,0,0,0
9400,19,Rural,Fog,78,60,0,0,0
9401,19,Urban,Clear,85,40,0,0,0
9402,7,Highway,Clear,48,100,0,0,0
9403,15,Urban,Clear,43,40,0,0,0
9404,9,Highway,Clear,92,100,0,0,0
9405,21,Urban,Clear,29,40,0,0,0
9406,17,Highway,Rain,92,100,0,0,0
9407,10,Urban,Clear,78,40,0,0,0
9408,18,Highway,Fog,76,100,0,0,0
9409,16,Urban,Rain,30,40,0,0,0
9410,18,Rural,Clear,83,60,0,0,0
9411,13,Urban,Rain,49,40,0,0,0
9412,15,Rural,Clear,45,60,0,0,0
9413,7,Rural,Rain,34,60,0,0,0
9414,22,Rural,Clear,45,60,0,0,0
9415,5,Urban,Rain,22,40,0,0,0
9416,23,Rural,Rain,48,60,0,0,0
9417,2,Rural,Clear,37,60,0,0,0
9418,20,Urban,Clear,39,40,0,0,0
9419,4,Rural,Clear,41,60,0,0,0
9420,3,Rural,Snow,35,60,0,0,0
9421,3,Rural,Rain,34,60,0,0,0
9422,16,Rural,Clear,36,60,0,0,0
9423,14,Rural,Rain,36,60,0,0,0
9424,21,Urban,Snow,32,40,0,0,0
9425,16,Rural,Snow,33,60,0,0,0
9426,15,Rural,Clear,28,60,0,0,0
9427,5,Urban,Rain,38,40,0,0,0
9428,17,Urban,Clear,79,40,0,0,0
9429,8,Rural,Rain,87,60,0,0,0
9430,20,Urban,Rain,28,40,0,0,0
9431,10,Rural,Clear,63,60,0,0,0
9432,21,Rural,Clear,49,60,0,0,0
9433,15,Urban,Clear,36,40,0,0,0
9434,6,Rural,Clear,23,60,0,0,0
9435,10,Rural,Rain,86,60,0,0,0
9436,1,Highway,Clear,30,100,0,0,0
9437,9,Urban,Clear,77,40,0,0,0
9438,21,Rural,Clear,24,60,0,0,0
9439,10,Rural,Rain,71,60,0,0,0
9440,9,Rural,Clear,84,60,0,0,0
9441,16,Urban,Clear,31,40,0,0,0
9442,1,Rural,Rain,48,60,0,0,0
9443,13,Highway,Clear,48,100,0,0,0
9444,8,Urban,Rain,83,40,0,0,0
9445,18,Rural,Rain,82,60,0,0,0
9446,3,Urban,Rain,42,40,0,0,0
9447,10,Rural,Rain,72,60,0,0,0
9448,7,Highway,Clear,33,100,0,0,0
9449,10,Rural,Clear,88,60,0,0,0
9450,11,Urban,Clear,34,40,0,0,0
9451,20,Urban,Rain,34,40,0,0,0
9452,17,Rural,Snow,79,60,0,0,0
9453,4,Urban,Clear,38,40,0,0,0
9454,6,Highway,Fog,41,100,0,0,0
9455,20,Urban,Clear,22,40,0,0,0
9456,20,Rural,Rain,24,60,0,0,0
9457,10,Highway,Clear,85,100,0,0,0
9458,17,Urban,Clear,68,40,0,0,0
9459,20,Rural,Rain,37,60,0,0,0
9460,9,Highway,Clear,72,100,0,0,0
9461,19,Rural,Clear,78,60,0,0,0
9462,18,Urban,Rain,71,40,0,0,0
9463,3,Urban,Clear,24,40,0,0,0
9464,5,Urban,Clear,37,40,0,0,0
9465,9,Highway,Rain,96,100,1,1,1
9466,16,Rural,Clear,39,60,0,0,0
9467,13,Rural,Clear,20,60,0,0,0
9468,11,Rural,Clear,29,60,0,0,0
9469,7,Highway,Clear,59,100,0,0,0
9470,2,Urban,Clear,48,40,0,0,0
9471,15,Rural,Clear,20,60,0,0,0
9472,19,Urban,Clear,87,40,0,0,0
9473,12,Rural,Rain,50,60,0,0,0
9474,6,Rural,Clear,47,60,0,0,0
9475,13,Rural,Rain,42,60,0,0,0
9476,0,Urban,Clear,37,40,0,0,0
9477,5,Highway,Clear,39,100,0,0,0
9478,2,Highway,Clear,41,100,1,1,1
9479,0,Highway,Clear,51,100,0,1,1
9480,2,Urban,Clear,50,40,0,0,0
9481,7,Urban,Clear,25,40,0,0,0
9482,16,Urban,Rain,29,40,0,0,0
9483,7,Urban,Rain,21,40,0,0,0
9484,5,Highway,Clear,54,100,0,0,0
9485,15,Urban,Rain,42,40,0,0,0
9486,1,Highway,Rain,32,100,1,1,1
9487,8,Highway,Clear,72,100,0,0,0
9488,5,Rural,Clear,36,60,0,0,0
9489,12,Highway,Clear,49,100,0,0,0
9490,7,Rural,Clear,48,60,0,0,0
9491,4,Rural,Clear,38,60,0,0,0
9492,12,Highway,Rain,51,100,0,0,0
9493,19,Highway,Clear,84,100,0,0,0
9494,21,Urban,Clear,50,40,0,0,0
9495,4,Rural,Fog,24,60,0,0,0
9496,12,Highway,Clear,57,100,0,0,0
9497,23,Urban,Rain,37,40,0,0,0
9498,7,Rural,Clear,35,60,0,0,0
9499,23,Highway,Rain,31,100,0,1,1
9500,17,Highway,Rain,85,100,1,1,1
9501,2,Highway,Rain,37,100,1,1,1
9502,12,Highway,Clear,32,100,0,0,0
9503,11,Rural,Clear,39,60,0,0,0
9504,9,Rural,Fog,69,60,0,0,0
9505,15,Highway,Clear,30,100,0,0,0
9506,16,Urban,Clear,28,40,0,0,0
9507,9,Highway,Clear,82,100,0,0,0
9508,5,Rural,Clear,27,60,0,0,0
9509,6,Urban,Clear,50,40,0,0,0
9510,2,Highway,Rain,42,100,1,1,1
9511,14,Rural,Clear,37,60,0,0,0
9512,13,Rural,Snow,48,60,0,0,0
9513,13,Highway,Clear,56,100,0,0,0
9514,19,Urban,Clear,69,40,0,0,0
9515,16,Rural,Clear,42,60,0,0,0
9516,8,Urban,Clear,84,40,0,0,0
9517,5,Rural,Rain,35,60,0,0,0
9518,23,Urban,Clear,35,40,0,0,0
9519,8,Highway,Clear,90,100,0,0,0
9520,20,Highway,Clear,37,100,0,0,0
9521,20,Highway,Clear,51,100,0,0,0
9522,19,Urban,Fog,75,40,0,0,0
9523,3,Rural,Clear,35,60,0,0,0
9524,1,Rural,Rain,41,60,0,0,0
9525,4,Urban,Rain,47,40,0,0,0
9526,9,Rural,Clear,83,60,0,0,0
9527,22,Rural,Snow,20,60,0,0,0
9528,14,Highway,Clear,43,100,0,0,0
9529,7,Rural,Clear,42,60,0,0,0
9530,10,Urban,Clear,76,40,0,0,0
9531,16,Urban,Rain,31,40,0,0,0
9532,17,Urban,Clear,72,40,0,0,0
9533,17,Highway,Clear,85,100,0,0,0
9534,7,Urban,Clear,46,40,0,0,0
9535,16,Urban,Clear,44,40,0,0,0
9536,3,Rural,Clear,22,60,0,0,0
9537,8,Highway,Rain,73,100,0,0,0
9538,18,Rural,Fog,79,60,0,0,0
9539,19,Urban,Rain,78,40,0,0,0
9540,15,Rural,Clear,47,60,0,0,0
9541,22,Rural,Clear,40,60,0,0,0
9542,1,Highway,Clear,55,100,1,1,1
9543,18,Rural,Rain,79,60,0,0,0
9544,5,Highway,Rain,60,100,1,1,1
9545,18,Rural,Clear,87,60,0,0,0
9546,22,Rural,Rain,42,60,0,0,0
9547,0,Urban,Rain,44,40,0,0,0
9548,18,Rural,Clear,76,60,0,0,0
9549,14,Rural,Rain,38,60,0,0,0
9550,0,Rural,Clear,27,60,0,0,0
9551,3,Urban,Fog,42,40,0,0,0
9552,6,Rural,Clear,24,60,0,0,0
9553,12,Highway,Clear,34,100,0,0,0
9554,11,Rural,Fog,43,60,0,0,0
9555,13,Urban,Rain,43,40,0,0,0
9556,23,Highway,Fog,59,100,0,1,1
9557,23,Rural,Rain,30,60,0,0,0
9558,1,Urban,Clear,30,40,0,0,0
9559,22,Rural,Rain,29,60,0,0,0
9560,6,Urban,Rain,38,40,0,0,0
9561,6,Urban,Rain,33,40,0,0,0
9562,2,Highway,Snow,45,100,1,1,1
9563,10,Rural,Clear,72,60,0,0,0
9564,14,Rural,Clear,50,60,0,0,0
9565,21,Urban,Clear,24,40,0,0,0
9566,20,Highway,Fog,46,100,0,0,0
9567,20,Rural,Clear,42,60,0,0,0
9568,10,Highway,Rain,88,100,0,0,0
9569,6,Rural,Clear,24,60,0,0,0
9570,12,Highway,Clear,39,100,0,0,0
9571,8,Rural,Clear,84,60,0,0,0
9572,2,Highway,Clear,35,100,1,1,1
9573,17,Rural,Clear,70,60,0,0,0
9574,20,Rural,Clear,50,60,0,0,0
9575,5,Highway,Rain,54,100,0,0,0
9576,9,Urban,Clear,66,40,0,0,0
9577,17,Highway,Clear,91,100,0,0,0
9578,21,Rural,Clear,45,60,0,0,0
9579,16,Rural,Clear,32,60,0,0,0
9580,18,Highway,Fog,97,100,1,1,1
9581,13,Urban,Clear,45,40,0,0,0
9582,18,Highway,Clear,71,100,0,0,0
9583,7,Rural,Clear,35,60,0,0,0
9584,1,Urban,Clear,41,40,0,0,0
9585,11,Rural,Clear,27,60,0,0,0
9586,22,Rural,Clear,24,60,0,0,0
9587,5,Highway,Clear,57,100,0,0,0
9588,10,Rural,Clear,90,60,0,0,0
9589,5,Rural,Fog,48,60,0,0,0
9590,2,Highway,Clear,58,100,0,0,0
9591,7,Urban,Clear,45,40,0,0,0
9592,4,Rural,Rain,34,60,0,0,0
9593,21,Rural,Clear,48,60,0,0,0
9594,12,Urban,Clear,45,40,0,0,0
9595,15,Highway,Clear,44,100,0,0,0
9596,15,Highway,Clear,45,100,0,0,0
9597,6,Rural,Clear,42,60,0,0,0
9598,17,Rural,Rain,67,60,0,0,0
9599,0,Highway,Rain,54,100,1,1,1
9600,2,Rural,Clear,47,60,0,0,0
9601,12,Highway,Fog,48,100,0,0,0
9602,19,Urban,Rain,61,40,0,0,0
9603,10,Highway,Clear,92,100,0,0,0
9604,3,Rural,Clear,44,60,0,0,0
9605,9,Rural,Rain,64,60,0,0,0
9606,3,Urban,Fog,37,40,0,0,0
9607,20,Highway,Fog,46,100,0,0,0
9608,5,Highway,Rain,41,100,0,0,0
9609,0,Urban,Rain,27,40,0,0,0
9610,0,Urban,Rain,35,40,0,0,0
9611,7,Highway,Clear,57,100,0,0,0
9612,23,Urban,Clear,31,40,0,0,0
9613,18,Urban,Clear,66,40,0,0,0
9614,2,Rural,Clear,43,60,0,0,0
9615,13,Highway,Rain,59,100,0,0,0
9616,0,Rural,Clear,42,60,0,0,0
9617,6,Urban,Rain,42,40,0,0,0
9618,0,Urban,Fog,37,40,0,0,0
9619,4,Urban,Clear,36,40,0,0,0
9620,16,Urban,Clear,36,40,0,0,0
9621,23,Highway,Fog,40,100,0,1,1
9622,13,Rural,Clear,24,60,0,0,0
9623,11,Rural,Clear,35,60,0,0,0
9624,13,Highway,Rain,44,100,1,1,1
9625,15,Rural,Clear,25,60,0,0,0
9626,10,Rural,Rain,81,60,0,0,0
9627,0,Highway,Rain,49,100,1,1,1
9628,2,Rural,Fog,46,60,0,0,0
9629,10,Rural,Rain,75,60,0,0,0
9630,18,Rural,Clear,80,60,0,0,0
9631,9,Urban,Snow,73,40,0,0,0
9632,4,Urban,Clear,28,40,0,0,0
9633,2,Rural,Clear,22,60,0,0,0
9634,23,Rural,Clear,45,60,0,0,0
9635,18,Highway,Clear,78,100,0,0,0
9636,22,Rural,Clear,40,60,0,0,0
9637,14,Urban,Clear,39,40,0,0,0
9638,21,Rural,Clear,30,60,0,0,0
9639,18,Rural,Rain,84,60,0,0,0
9640,4,Highway,Clear,44,100,1,1,1
9641,20,Rural,Clear,45,60,0,0,0
9642,16,Highway,Rain,39,100,0,0,0
9643,10,Highway,Clear,96,100,0,0,0
9644,18,Highway,Rain,93,100,1,1,1
9645,1,Rural,Rain,35,60,0,0,0
9646,22,Highway,Fog,32,100,0,1,1
9647,2,Urban,Rain,24,40,0,0,0
9648,8,Urban,Snow,83,40,0,0,0
9649,1,Urban,Clear,28,40,0,0,0
9650,2,Highway,Clear,35,100,1,1,1
9651,18,Highway,Snow,70,100,1,1,1
9652,13,Rural,Rain,37,60,0,0,0
9653,23,Urban,Rain,20,40,0,0,0
9654,6,Urban,Clear,46,40,0,0,0
9655,8,Rural,Snow,66,60,0,0,0
9656,14,Urban,Clear,44,40,0,0,0
9657,9,Rural,Fog,64,60,0,0,0
9658,9,Urban,Fog,74,40,0,0,0
9659,2,Rural,Clear,35,60,0,0,0
9660,20,Urban,Rain,27,40,0,0,0
9661,16,Highway,Clear,56,100,0,0,0
9662,5,Highway,Clear,31,100,0,0,0
9663,4,Rural,Snow,49,60,0,0,0
9664,2,Highway,Clear,35,100,0,0,0
9665,17,Rural,Fog,71,60,0,0,0
9666,15,Urban,Rain,31,40,0,0,0
9667,13,Highway,Snow,43,100,0,0,0
9668,9,Urban,Clear,62,40,0,0,0
9669,20,Highway,Clear,43,100,0,0,0
9670,15,Urban,Clear,28,40,0,0,0
9671,14,Urban,Clear,31,40,0,0,0
9672,13,Rural,Clear,21,60,0,0,0
9673,14,Rural,Snow,23,60,0,0,0
9674,11,Rural,Clear,50,60,0,0,0
9675,6,Urban,Clear,22,40,0,0,0
9676,8,Highway,Clear,96,100,0,0,0
9677,5,Highway,Clear,41,100,0,0,0
9678,9,Highway,Clear,89,100,0,0,0
9679,13,Highway,Rain,33,100,0,0,0
9680,6,Urban,Clear,28,40,0,0,0
9681,15,Urban,Rain,23,40,0,0,0
9682,2,Urban,Clear,45,40,0,0,0
9683,21,Rural,Rain,34,60,0,0,0
9684,9,Urban,Clear,73,40,0,0,0
9685,18,Highway,Clear,86,100,0,0,0
9686,22,Rural,Clear,42,60,0,0,0
9687,20,Highway,Fog,52,100,0,0,0
9688,3,Highway,Clear,58,100,0,0,0
9689,10,Urban,Rain,85,40,0,0,0
9690,17,Highway,Clear,79,100,0,0,0
9691,12,Highway,Clear,39,100,0,0,0
9692,0,Rural,Clear,41,60,0,0,0
9693,13,Rural,Clear,36,60,0,0,0
9694,6,Urban,Clear,44,40,0,0,0
9695,21,Rural,Clear,30,60,0,0,0
9696,16,Highway,Rain,58,100,0,0,0
9697,1,Highway,Clear,52,100,0,0,0
9698,13,Highway,Rain,36,100,0,0,0
9699,13,Highway,Clear,43,100,0,0,0
9700,6,Urban,Snow,34,40,0,0,0
9701,22,Highway,Clear,52,100,0,0,0
9702,19,Rural,Rain,68,60,0,0,0
9703,18,Urban,Rain,64,40,0,0,0
9704,19,Highway,Clear,71,100,0,0,0
9705,4,Urban,Snow,20,40,0,0,0
9706,7,Rural,Clear,43,60,0,0,0
9707,9,Highway,Rain,95,100,0,0,0
9708,23,Highway,Fog,58,100,1,1,1
9709,0,Urban,Rain,31,40,0,0,0
9710,18,Rural,Fog,65,60,0,0,0
9711,12,Rural,Clear,38,60,0,0,0
9712,2,Urban,Clear,25,40,0,0,0
9713,23,Highway,Clear,50,100,0,0,0
9714,9,Urban,Clear,84,40,0,0,0
9715,23,Rural,Clear,21,60,0,0,0
9716,4,Rural,Clear,39,60,0,0,0
9717,11,Urban,Clear,40,40,0,0,0
9718,9,Urban,Clear,73,40,0,0,0
9719,15,Highway,Rain,48,100,0,0,0
9720,4,Rural,Clear,46,60,0,0,0
9721,16,Urban,Snow,33,40,0,0,0
9722,10,Urban,Clear,68,40,0,0,0
9723,0,Rural,Rain,46,60,0,0,0
9724,10,Highway,Clear,92,100,0,0,0
9725,20,Urban,Rain,26,40,0,0,0
9726,10,Rural,Snow,77,60,0,0,0
9727,4,Rural,Clear,24,60,0,0,0
9728,21,Urban,Rain,46,40,0,0,0
9729,0,Highway,Fog,39,100,1,1,1
9730,9,Rural,Clear,64,60,0,0,0
9731,1,Rural,Rain,20,60,0,0,0
9732,15,Highway,Fog,37,100,0,0,0
9733,7,Urban,Clear,36,40,0,0,0
9734,19,Highway,Clear,81,100,0,0,0
9735,20,Urban,Rain,35,40,0,0,0
9736,15,Rural,Clear,24,60,0,0,0
9737,11,Urban,Rain,47,40,0,0,0
9738,11,Urban,Clear,36,40,0,0,0
9739,14,Highway,Clear,39,100,0,0,0
9740,11,Urban,Rain,35,40,0,0,0
9741,13,Highway,Rain,48,100,0,0,0
9742,2,Highway,Clear,52,100,0,0,0
9743,2,Rural,Clear,29,60,0,0,0
9744,2,Highway,Fog,33,100,1,1,1
9745,23,Rural,Rain,36,60,0,0,0
9746,14,Rural,Snow,32,60,0,0,0
9747,1,Rural,Rain,21,60,0,0,0
9748,5,Highway,Clear,60,100,0,0,0
9749,19,Urban,Snow,84,40,0,0,0
9750,8,Urban,Rain,90,40,0,0,0
9751,0,Rural,Clear,30,60,0,0,0
9752,23,Highway,Clear,38,100,1,1,1
9753,3,Highway,Clear,53,100,1,1,1
9754,17,Highway,Fog,80,100,0,1,1
9755,0,Urban,Rain,34,40,0,0,0
9756,16,Highway,Clear,49,100,0,0,0
9757,7,Highway,Clear,54,100,0,0,0
9758,17,Urban,Clear,68,40,0,0,0
9759,23,Rural,Clear,45,60,0,0,0
9760,21,Rural,Rain,45,60,0,0,0
9761,22,Rural,Clear,25,60,0,0,0
9762,3,Rural,Clear,36,60,0,0,0
9763,8,Rural,Fog,71,60,0,0,0
9764,1,Highway,Snow,51,100,0,1,1
9765,8,Highway,Clear,70,100,0,0,0
9766,12,Highway,Rain,49,100,0,0,0
9767,7,Highway,Rain,38,100,0,1,1
9768,6,Highway,Rain,44,100,0,0,0
9769,4,Urban,Clear,30,40,0,0,0
9770,21,Rural,Clear,43,60,0,0,0
9771,13,Highway,Clear,50,100,0,0,0
9772,10,Highway,Clear,75,100,0,0,0
9773,3,Urban,Rain,21,40,0,0,0
9774,2,Highway,Snow,38,100,1,1,1
9775,11,Rural,Clear,38,60,0,0,0
9776,5,Rural,Clear,23,60,0,0,0
9777,19,Highway,Clear,99,100,0,0,0
9778,13,Highway,Clear,38,100,0,0,0
9779,0,Rural,Clear,24,60,0,0,0
9780,17,Urban,Fog,81,40,0,0,0
9781,11,Rural,Clear,46,60,0,0,0
9782,5,Urban,Rain,37,40,0,0,0
9783,9,Urban,Rain,86,40,0,0,0
9784,17,Urban,Clear,69,40,0,0,0
9785,1,Rural,Rain,34,60,0,0,0
9786,7,Rural,Clear,27,60,0,0,0
9787,18,Urban,Clear,62,40,0,0,0
9788,18,Urban,Clear,61,40,0,0,0
9789,14,Urban,Clear,33,40,0,0,0
9790,23,Urban,Clear,46,40,0,0,0
9791,18,Rural,Snow,78,60,0,0,0
9792,19,Rural,Fog,89,60,0,0,0
9793,22,Highway,Snow,47,100,1,1,1
9794,19,Urban,Clear,70,40,0,0,0
9795,22,Rural,Rain,49,60,0,0,0
9796,21,Urban,Clear,40,40,0,0,0
9797,0,Highway,Clear,43,100,0,0,0
9798,23,Rural,Clear,42,60,0,0,0
9799,2,Highway,Clear,47,100,1,1,1
9800,21,Urban,Fog,23,40,0,0,0
9801,6,Urban,Clear,25,40,0,0,0
9802,13,Rural,Clear,34,60,0,0,0
9803,17,Urban,Clear,64,40,0,0,0
9804,12,Urban,Clear,28,40,0,0,0
9805,5,Urban,Clear,41,40,0,0,0
9806,0,Urban,Rain,34,40,0,0,0
9807,15,Highway,Snow,39,100,1,1,1
